Id,BusinessName,RealCategory,Category,Address,City,State,PostalCode,Country,Phone,Email,Website,Latitude,Longitude,MapsLink,DetailsLink
"ChIJu4aXJf2rfkARaoSTJKsH0Yo","Uzman Diş Hekimi Şükran Acıpınar","Dentist","Dentist","Örtülüpınar, 58040 Sivas Merkez/Sivas, Türkiye","","Sivas","58040","Türkiye","(0346) 223 06 58","","https://maps.google.com/?cid=10002784679001031786","39.7463991","37.0115271","https://www.google.com/maps/place/?q=place_id:ChIJu4aXJf2rfkARaoSTJKsH0Yo",""
"ChIJu5-BuMQXzxQR6hegWGVLfyY","Dr. Adnan Kundak","Dentist","Dentist","Dumlupınar, Saraçlar Cad. Uysal Sitesi 15/A, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye","","Afyonkarahisar","03030","Türkiye","(0272) 212 00 34","","https://maps.google.com/?cid=2774018794134181866","38.7507137","30.5566917","https://www.google.com/maps/place/?q=place_id:ChIJu5-BuMQXzxQR6hegWGVLfyY",""
"ChIJQY6vT8rwhEARSvC9mlNeqq4","Kastamonu Anatolia Private Hospital","Dentist","Dentist","Beyçelebi, Hakkı İnan Cd. 36-1, 37200 Kastamonu Merkez/Kastamonu, Türkiye","","Kastamonu","37200","Türkiye","(0366) 212 78 78","info@ozelanadolu.com","http://www.ozelanadolu.com/","41.36634910000001","33.7696231","https://www.google.com/maps/place/?q=place_id:ChIJQY6vT8rwhEARSvC9mlNeqq4",""
"ChIJ-S2HCoflyhQRii2tLs4MEEU","NCC Dental","Dentist","Dentist","süleymanbey mahallesi kervan apartmanı no : 10/7 yalova merkez, Süleyman Bey, 77200 Yalova Merkez/Yalova, Türkiye","","Yalova","77200","Türkiye","0505 333 35 77","","https://maps.google.com/?cid=4976491667930295690","40.6572127","29.2738372","https://www.google.com/maps/place/?q=place_id:ChIJ-S2HCoflyhQRii2tLs4MEEU",""
"ChIJgfDDe3AvsxQR-2QOyUvM7os","Can Dental Diş protez laboratuvarı","Dentist","Dentist","Mithat Paşa, Maarif Cd. No:26, 22020 Edirne Merkez/Edirne, Türkiye","","Edirne","22020","Türkiye","(0284) 214 52 73","","https://maps.google.com/?cid=10083221241596896507","41.6748088","26.5516973","https://www.google.com/maps/place/?q=place_id:ChIJgfDDe3AvsxQR-2QOyUvM7os",""
"ChIJj1G-Kk6bwxQRR6f4LGQyyAg","DentVita Antalya Dental Center","Dentist","Dentist","Güzeloba, Barınaklar Blv. No:176/2, 07230 Muratpaşa/Antalya, Türkiye","","Antalya","07230","Türkiye","0533 323 25 13","","https://antalyadisklinigi.com/","36.8582373","30.7912059","https://www.google.com/maps/place/?q=place_id:ChIJj1G-Kk6bwxQRR6f4LGQyyAg",""
"ChIJ9U-srxq3yhQR9Xpw9lOWCJ4","Avangart Clinic - Dental Implants Turkey | Best Istanbul Dental Clinic Turkey | Crowns | Veneers | Hollywood Smile","Dentist","Dentist","Mecidiyeköy, Büyükdere Cd. Ocak Apt 91/B, 34400 Şişli/İstanbul, Türkiye","","İstanbul","34400","Türkiye","(0212) 211 82 11","flags@2x.png","https://avangartclinic.com/","41.0668202","29.0006736","https://www.google.com/maps/place/?q=place_id:ChIJ9U-srxq3yhQR9Xpw9lOWCJ4",""
"ChIJ3QQBv7nDJRURgX1b-PzP5cI","Diş Hekimi Sadullah Bastacı","Dentist","Dentist","armutlu mahallesi şükrü güçlü, Armutlu, 2. Sk., 31160 Defne/Hatay, Türkiye","","Hatay","31160","Türkiye","0533 945 24 95","","http://instagram.com/drsadullahbastaci","36.1942957","36.1488706","https://www.google.com/maps/place/?q=place_id:ChIJ3QQBv7nDJRURgX1b-PzP5cI",""
"ChIJ0zDGN5-lzxQRMg683d3VODA","Sağlam Diş Kliniği","Dentist","Dentist","Aktaş, Okul Sk. 2/1, 03700 Çay/Afyonkarahisar, Türkiye","","Afyonkarahisar","03700","Türkiye","0506 625 89 20","","https://maps.google.com/?cid=3474762261400915506","38.5913842","31.0204498","https://www.google.com/maps/place/?q=place_id:ChIJ0zDGN5-lzxQRMg683d3VODA",""
"ChIJ_TjESBflyhQRbJHa7wpfB5g","Diş Hekimi Sibel Toktaş","Dentist","Dentist","Çiftlik, Çıkmaz Sk. No: 21/3, 77600 Çiftlikköy/Yalova, Türkiye","","Yalova","77600","Türkiye","0551 711 97 77","","https://maps.google.com/?cid=10954829119180411244","40.6608977","29.3242639","https://www.google.com/maps/place/?q=place_id:ChIJ_TjESBflyhQRbJHa7wpfB5g",""
"ChIJJ1eUx6jwhEARlVz1jS4933A","GRATİS PLEVNE CD","Dentist","Dentist","Cebrail Merkez, Cebrail, Plevne Cd. No:21, 37200 Kastamonu Merkez/Kastamonu, Türkiye","","Kastamonu","37200","Türkiye","0850 210 6900","","https://www.gratis.com/?utm_source=google&utm_medium=gmb&utm_campaign=1403","41.380071","33.77887140000001","https://www.google.com/maps/place/?q=place_id:ChIJJ1eUx6jwhEARlVz1jS4933A",""
"ChIJzTubheB3iEARjilbsFO8-kc","Dr. Yalçın Kafkas, Ortodonti Uzmanı","Dentist","Dentist","Kılıçdede Mah. Kastamonu Sk, Borkonut Center, Yeni, Adliye Arkası No: 6/11, 55060 İlkadım/Samsun, Türkiye","","Samsun","55060","Türkiye","0533 162 80 18","","https://maps.google.com/?cid=5186664988497619342","41.277369","36.3482886","https://www.google.com/maps/place/?q=place_id:ChIJzTubheB3iEARjilbsFO8-kc",""
"ChIJ6fpVC2ucuRQR2IcXryslO04","Diş Hekimi Vahide Buz Biçer","Dentist","Dentist","Merkez Efendi, 8 Eylül Cd. No:196/3, 45120 Yunusemre/Manisa, Türkiye","","Manisa","45120","Türkiye","(0236) 232 51 31","","http://bicerdental.com/","38.6127252","27.412419","https://www.google.com/maps/place/?q=place_id:ChIJ6fpVC2ucuRQR2IcXryslO04",""
"ChIJO69TG69PyxQRKjdA8HIuq8Q","Uzm. Dt. Burcu Taban, Periodontoloji - Diş Eti Hastalıkları - Diş Eti Estetiği - Yalova Periodontoloji","Dentist","Dentist","Sağlık Kompleksi, Bahçelievler, Koşuyolu Sk., 77200 Yalova Merkez/Yalova, Türkiye","","Yalova","77200","Türkiye","","","https://maps.google.com/?cid=14171471723643287338","40.6533242","29.263546","https://www.google.com/maps/place/?q=place_id:ChIJO69TG69PyxQRKjdA8HIuq8Q",""
"ChIJrxtsw9fDJRUR2uTQACr-WRw","Dr. Hasan kaya","Dentist","Dentist","Uğur mumcu bulvarı adaş 1 apt no 22, Çekmece, 31210 Defne/Hatay, Türkiye","","Hatay","31210","Türkiye","(0326) 214 94 93","","https://maps.google.com/?cid=2042943362345002202","36.1957958","36.1469264","https://www.google.com/maps/place/?q=place_id:ChIJrxtsw9fDJRUR2uTQACr-WRw",""
"ChIJ7eaJQ0Q8ZEARUvQSfkolCZk","Dişhekimi Gökhan SEÇKİN","Dentist","Dentist","Kahramanmaraş Cad. Ticaretmektep Sok Kurşunoğlu Apt, Kemerkaya, Kat:3 No:5, 61200 Trabzon Merkez/Trabzon, Türkiye","","Trabzon","61200","Türkiye","(0462) 321 80 85","","http://www.dentomed.com.tr/","41.005657","39.7281533","https://www.google.com/maps/place/?q=place_id:ChIJ7eaJQ0Q8ZEARUvQSfkolCZk",""
"ChIJS0yI7dA5yhQRl8BfqTxNBJ8","DENTATÜRK AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","Dentist","Dentist","Hüdavendigar Mahallesi 1, Hüdavendigar, Bent Cd. No:1/A, 16090 Osmangazi̇/Bursa, Türkiye","","Bursa","16090","Türkiye","0540 850 16 16","","http://www.fkdent.com.tr/","40.2029905","29.005972","https://www.google.com/maps/place/?q=place_id:ChIJS0yI7dA5yhQRl8BfqTxNBJ8",""
"ChIJBWSjww76hEARSu5LR0nNvBc","Kastamonu Estetik Agiz ve Dis Polikinligi","Dentist","Dentist","Aktekke Mah. Çengeller Sok. Tamel İş Merkezi K:3 D:9, Kastamonu Merkez, Kastamonu, İnönü, 37150 Kastamonu Merkez/Kastamonu, Türkiye","","Kastamonu","37150","Türkiye","(0366) 214 31 53","","https://maps.google.com/?cid=1710467673106411082","41.388785","33.7827832","https://www.google.com/maps/place/?q=place_id:ChIJBWSjww76hEARSu5LR0nNvBc",""
"ChIJlzPAMCATKxURv4e71-VTw6w","Cadde Denta Forum Diş Kliniği","Dentist","Dentist","Gevhernesibe, Atatürk Blv. No:58, 38090 Kocasinan/Kayseri, Türkiye","","Kayseri","38090","Türkiye","(0352) 232 33 28","","http://www.dentaforum.com.tr/","38.7249295","35.4808672","https://www.google.com/maps/place/?q=place_id:ChIJlzPAMCATKxURv4e71-VTw6w",""
"ChIJmeqf69qduRQRtLdEY0EXLI0","Diş Hekimi Gökberk KIRLI","Dentist","Dentist","Yarhasanlar Mah , İbrahim Gökçen Bulvarı Mustafabey, Ulupark Karşısı, Yarhasanlar, Pınar apt No:21/10 Kat:3, 45020 Şehzadeler/Manisa, Türkiye","","Manisa","45020","Türkiye","0532 354 04 30","","https://maps.google.com/?cid=10172531227928868788","38.61424340000001","27.4274756","https://www.google.com/maps/place/?q=place_id:ChIJmeqf69qduRQRtLdEY0EXLI0",""
"ChIJf3nRoTPDJRURWdzJopUQBZY","ÇOCUK DİŞ HEKİMİ UZMANI DR.A.EMRE KARAALİ","Dentist","Dentist","Harbiye, Harbiye bulvarı Arda park konutları D:289/B, 31160 Defne/Hatay, Türkiye","","Hatay","31160","Türkiye","","","https://maps.google.com/?cid=10810064715440053337","36.1644119","36.1110371","https://www.google.com/maps/place/?q=place_id:ChIJf3nRoTPDJRURWdzJopUQBZY",""
"ChIJUxM0NzMhY0ARVyukApbbT0o","Uzm. Dt. Elif Korkmaz, Diş Hekimi","Dentist","Dentist","Yeni, 313. Sk. No:11/A, 52000 Altınordu/Ordu, Türkiye","","Ordu","52000","Türkiye","","","https://www.doktortakvimi.com/elif-korkmaz-2/dis-hekimi-cocuk-dis-hekimligi-pedodonti/ordu?utm_source=google&utm_medium=gmb&utm_campaign=243937&utm_content=website","40.9807856","37.8878545","https://www.google.com/maps/place/?q=place_id:ChIJUxM0NzMhY0ARVyukApbbT0o",""
"ChIJcR0J6Ii3yhQRu-B-CQp5JHw","Dent Smile Dental Clinic","Dentist","Dentist","Mimar Sinan, Rumi Mehmet Paşa Sk. No:1, 34672 Üsküdar/İstanbul, Türkiye","","İstanbul","34672","Türkiye","(0216) 334 33 30","","http://www.dentsmile.com.tr/","41.0252","29.013279","https://www.google.com/maps/place/?q=place_id:ChIJcR0J6Ii3yhQRu-B-CQp5JHw",""
"ChIJk9GWYRXCJRURch5zACn6G_E","Dr. Cem Tamimi","Dentist","Dentist","Çiğdede, Ortaokul Cad 52. Sok No:22, 31800 Samandağ/Hatay, Türkiye","","Hatay","31800","Türkiye","(0326) 512 67 37","","https://maps.google.com/?cid=17373755041519967858","36.0841859","35.9813725","https://www.google.com/maps/place/?q=place_id:ChIJk9GWYRXCJRURch5zACn6G_E",""
"ChIJjyCiFF6duRQR5Yx_GjRb6Hk","Dişhekimi Mehmet Adak","Dentist","Dentist","Mustafa Kemal apartmanı, Yeni Mahalle, Mimar Sinan Blv. no 126 giriş dükkan, 45030 Yunusemre/Manisa, Türkiye","","Manisa","45030","Türkiye","0537 438 78 44","","https://instagram.com/dt_mehmetadak?igshid=MzNlNGNkZWQ4Mg==","38.6171848","27.4125547","https://www.google.com/maps/place/?q=place_id:ChIJjyCiFF6duRQR5Yx_GjRb6Hk",""
"ChIJZ__JBE8hY0AR0OllMZ4e4mY","Dt. Mehmet Güngör","Dentist","Dentist","Subaşı, İbn-i Sina Cd. No: 23, 52200 Altınordu/Ordu, Türkiye","","Ordu","52200","Türkiye","0850 811 6165","","https://maps.google.com/?cid=7413521601387686352","40.9775771","37.8853265","https://www.google.com/maps/place/?q=place_id:ChIJZ__JBE8hY0AR0OllMZ4e4mY",""
"ChIJuXqBCLN9uRQRtSDvrCkVMso","ÖZEL WESTDENT AĞIZ DİŞ HASTANESİ- Türkiye İzmir İmplant Diş Dent Clinic Türkey Dental İmplants in Turkey Zirconium in Turkey","Dentist","Dentist","Osmangazi, Yavuz Cd. No:310, 35535 Bayraklı/İzmir, Türkiye","","İzmir","35535","Türkiye","0533 133 96 16","info@westdentclinicturkey.com","https://westdentclinicturkey.com/","38.4725726","27.1855995","https://www.google.com/maps/place/?q=place_id:ChIJuXqBCLN9uRQRtSDvrCkVMso",""
"ChIJnWSssSw_xxQR7kbdCXFoPfk","Dt. Mustafa Resul Başgün, Diş Hekimi","Dentist","Dentist","Sırakapılar, Selçuk Cd. No:37, 20010, 20040 Denizli Merkezefendi/Denizli, Türkiye","","Denizli","20040","Türkiye","0531 575 83 32","","https://www.doktortakvimi.com/mustafa-resul-basgun-2/dis-hekimi/denizli?utm_source=google&utm_medium=gmb&utm_campaign=261321&utm_content=website","37.7828469","29.08135699999999","https://www.google.com/maps/place/?q=place_id:ChIJnWSssSw_xxQR7kbdCXFoPfk",""
"ChIJtSiLiPYvsxQRebMlcQsth-4","Dt. Atakan Zogo","Dentist","Dentist","Fatih, Tahsin Şipka Cd No:14/1 İç Kapı No:10, 22100 Edirne Merkez/Edirne, Türkiye","","Edirne","22100","Türkiye","0537 857 65 75","","https://www.zogocare.com/","41.661299","26.589627","https://www.google.com/maps/place/?q=place_id:ChIJtSiLiPYvsxQRebMlcQsth-4",""
"ChIJdUNlfUO5yhQRHZ7G2NdzGTQ","RO Dental Clinic","Dentist","Dentist","Cankurtaran, Akbıyık Cd. No:17, 34122 Fatih/İstanbul, Türkiye","","İstanbul","34122","Türkiye","0542 121 03 47","","http://roclinics.com/","41.0058403","28.9807276","https://www.google.com/maps/place/?q=place_id:ChIJdUNlfUO5yhQRHZ7G2NdzGTQ",""
"ChIJwf41wCi3fUARW9xteQtQg84","TOOTHART STUDİO ÖZEL DİŞ PROTEZ LABORATUVARI","Dentist","Dentist","Kaleardı, Muhittin Fisunoğlu Cd. No: 25-29/C, 60100 Tokat Merkez/Tokat, Türkiye","","Tokat","60100","Türkiye","(0356) 502 40 61","","https://www.instagram.com/toothart_studio/","40.3215582","36.549504","https://www.google.com/maps/place/?q=place_id:ChIJwf41wCi3fUARW9xteQtQg84",""
"ChIJez6kZe2duRQRXIrhXZQktRg","Diş hekimi MEHMET EMİN SİLKİN (DENT EGE DİŞ KLİNİĞİ)","Dentist","Dentist","mahallesi, Ayni Ali, Sakarya Cad. No118/A, 45000 Merkez/Manisa, Türkiye","","Manisa","45000","Türkiye","0506 536 41 45","","https://maps.google.com/?cid=1780369447343721052","38.614469","27.4197486","https://www.google.com/maps/place/?q=place_id:ChIJez6kZe2duRQRXIrhXZQktRg",""
"ChIJ6_9e7ReQwxQRGJ9a6gjzVbw","Diş Hekimi Oktay Aykut Engür","Dentist","Dentist","Murat Apartmanı, Bahçelievler, Konyaaltı Cd. 44/3, 07050 Muratpaşa/Antalya, Türkiye","","Antalya","07050","Türkiye","0555 197 07 52","","http://www.dentalsmile.art/","36.885216","30.690324","https://www.google.com/maps/place/?q=place_id:ChIJ6_9e7ReQwxQRGJ9a6gjzVbw",""
"ChIJE8zR43cvsxQRGpESJgKdE5g","Uygun Agiz ve Dis Sagligi Poliklinigi","Dentist","Dentist","Koca Sinan, Dr. Sadık Ahmet Cad. Tanınmışlar 2000 Sitesi B2 Blok D:1-2, 22030 Edirne Merkez/Edirne, Türkiye","","Edirne","22030","Türkiye","(0284) 236 20 05","","https://maps.google.com/?cid=10958274950876795162","41.6570455","26.586641","https://www.google.com/maps/place/?q=place_id:ChIJE8zR43cvsxQRGpESJgKdE5g",""
"ChIJt3yoGbA_xxQRo2UgNepZlEs","Denizli Diş Doktoru Bahadır Örki","Dentist","Dentist","Sırakapılar, Saltak Cd. No:46 Kat:2 D:4, 20100 Denizli Merkezefendi/Denizli, Türkiye","","Denizli","20100","Türkiye","(0258) 264 65 66","","https://maps.google.com/?cid=5446076711846307235","37.780499","29.082131","https://www.google.com/maps/place/?q=place_id:ChIJt3yoGbA_xxQRo2UgNepZlEs",""
"ChIJaSreVxgOKxURylV2JeO07Dk","Kayseri Nimet Bayraktar Ağız Ve Diş Sağlığı Hastanesi","Dentist","Dentist","Hürriyet, Kılıçkaya Cd. No : 10, 38050 Melikgazi/Kayseri, Türkiye","","Kayseri","38050","Türkiye","(0352) 355 15 15","","http://kayseriadsh.saglik.gov.tr/","38.7172497","35.4583746","https://www.google.com/maps/place/?q=place_id:ChIJaSreVxgOKxURylV2JeO07Dk",""
"ChIJ9X6OnQK3fUAR1dUqyELkA7c","Diş Hekimi Rıza Konak","Dentist","Dentist","Yeşilırmak, Bosna Cd. No:3/G, 60225 Tokat Merkez/Tokat, Türkiye","","Tokat","60225","Türkiye","(0356) 212 18 18","","https://dtrizakonak.com.tr/","40.3323037","36.5498211","https://www.google.com/maps/place/?q=place_id:ChIJ9X6OnQK3fUAR1dUqyELkA7c",""
"ChIJlxvwAKw_xxQRWDKV4-tRcaE","Dr. Hakan Cokak","Dentist","Dentist","ALTINTOP MAHALLESİ GAZİ MUSTAFA KEMAL BULVARI NO: 108 ÖZKES APARTMANI, Altıntop, 20020 Denizli Merkezefendi/Denizli, Türkiye","","Denizli","20020","Türkiye","0538 285 05 35","","https://maps.google.com/?cid=11633169386052072024","37.7739531","29.0868306","https://www.google.com/maps/place/?q=place_id:ChIJlxvwAKw_xxQRWDKV4-tRcaE",""
"ChIJtW-R3pZPyxQROuSNRp2VcM8","Kocaeli Diş Hekimi Aydın Cevizli Özel Acil Gece Diş Kliniği — izmit pazar Açık Nöbetçi Diş Hastanesi- Kanal Tedavi","Dentist","Dentist","dominos pizza yanı, Yenişehir, Gazi Mustafa Kemal Blv. No:111, 41050 İzmit/Kocaeli, Türkiye","","Kocaeli","41050","Türkiye","0505 318 90 69","","https://www.instagram.com/aydin.cevizli.dis.klinigi/","40.7677475","29.9609366","https://www.google.com/maps/place/?q=place_id:ChIJtW-R3pZPyxQROuSNRp2VcM8",""
"ChIJB64ADM2OKBUR3zuPUU7W4oE","Adana Ortodontist Dr. Müge Altan Akova – Dentrum Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Dr.Muzaffer, Kurtuluş Mh. 64010 sk, Ersalan Apt No:14/B, Kurtuluş, 01130 Seyhan/Adana, Türkiye","","Adana","01130","Türkiye","0537 609 14 89","info@dentrum.com.tr","https://www.dentrum.com.tr/","37.0008647","35.3188842","https://www.google.com/maps/place/?q=place_id:ChIJB64ADM2OKBUR3zuPUU7W4oE",""
"ChIJYyFuzxS3fUARjXUx3DUcdR0","dental ismail özen","Dentist","Dentist","Yeni Mahalle gop blv no:73 Bilge Sitesi a blok kat:1 Orman dairesi yanı, Yeni, 60100 Tokat Merkez/Tokat, Türkiye","","Tokat","60100","Türkiye","(0356) 212 24 00","","https://maps.google.com/?cid=2122633817028130189","40.3237906","36.5528136","https://www.google.com/maps/place/?q=place_id:ChIJYyFuzxS3fUARjXUx3DUcdR0",""
"ChIJnwQ0Ql-cuRQRhneXXqa0vA8","Dişhekimi Musa OFLU","Dentist","Dentist","merkezefendi mah. izmir cad. Aksüyek sitesi c blok no 264 dai 8, Merkez Efendi, 45030 yunusemre/Yunusemre/Manisa, Türkiye","","Manisa","45030","Türkiye","(0236) 222 44 44","","https://m.facebook.com/DisHekimiMusaOflu/","38.6117704","27.409808","https://www.google.com/maps/place/?q=place_id:ChIJnwQ0Ql-cuRQRhneXXqa0vA8",""
"ChIJJXpGgiI_xxQR-QB0Eg2pMAk","Şeyda Sabuncu Güzellik Salonu","Dentist","Dentist","15 Mayıs, 554/1. Sk. No:9 Kat:2, 20190 Pamukkale/Denizli, Türkiye","","Denizli","20190","Türkiye","","","https://maps.google.com/?cid=662215018832724217","37.7794392","29.0866785","https://www.google.com/maps/place/?q=place_id:ChIJJXpGgiI_xxQR-QB0Eg2pMAk",""
"ChIJEbnh5tS3fUARZquaO-tRuVA","Diş hekimi Merve Gül ULU","Dentist","Dentist","Kabe-i Mescid mah.G.O.P. bulv.26.sk. Süzer apt, Kabe-i Mescid, No:2 D/2, 60230 Tokat Merkez/Tokat, Türkiye","","Tokat","60230","Türkiye","0555 089 43 47","","https://maps.google.com/?cid=5816770464484862822","40.3158484","36.5515653","https://www.google.com/maps/place/?q=place_id:ChIJEbnh5tS3fUARZquaO-tRuVA",""
"ChIJAXhuzr-bwxQRGliingZKUQA","Dr Smile Antalya Dental Clinic","Dentist","Dentist","Meydankavağı, Avni Tolunay Cd. No:53, 07200 Muratpaşa/Antalya, Türkiye","","Antalya","07200","Türkiye","0532 688 12 51","","http://www.drsmileantalya.com/","36.8795841","30.7247182","https://www.google.com/maps/place/?q=place_id:ChIJAXhuzr-bwxQRGliingZKUQA",""
"ChIJWclgTPPDyhQRi-jm6VYAsOo","Clinic Prime Istanbul","Dentist","Dentist","ISTMarina AVM, Kordonboyu, Ankara Cd. D:147/6, 34860 Kartal/İstanbul, Türkiye","","İstanbul","34860","Türkiye","0533 568 98 04","info@clinicprimeistanbul.com","https://www.clinicprimeistanbul.com/","40.8846806","29.2043258","https://www.google.com/maps/place/?q=place_id:ChIJWclgTPPDyhQRi-jm6VYAsOo",""
"ChIJtUYm9znZuxQRyJaTsW95_Eo","Lozan Dent Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","İsmet Kaptan, Şair Eşref Blv. No:3, 35280 Konak/İzmir, Türkiye","","İzmir","35280","Türkiye","(0232) 441 08 81","","http://www.lozandent.com/","38.4253441","27.1385698","https://www.google.com/maps/place/?q=place_id:ChIJtUYm9znZuxQRyJaTsW95_Eo",""
"ChIJ-1uIDGq3fUARvAbxrQeUP4Y","Tokat Özel Denli Dental Diş Labaratuvarı","Dentist","Dentist","Yeşilırmak, G.O.P 10.Sok No:12, 60100 Tokat Merkez/Tokat, Türkiye","","Tokat","60100","Türkiye","0540 460 06 60","","https://www.mustafa.denli1.com/","40.3220355","36.5503074","https://www.google.com/maps/place/?q=place_id:ChIJ-1uIDGq3fUARvAbxrQeUP4Y",""
"ChIJA2HMmRhPyxQRtYBgVeVLuIY","Özel Dentkartepe Ağız Ve Diş Sağlığı Polikliniği","Dentist","Dentist","Yenişehir, Gazi Mustafa Kemal Blv. No: 157/1, 41050 İzmit/Kocaeli, Türkiye","","Kocaeli","41050","Türkiye","(0262) 323 55 00","","http://dentkartepe.com/","40.767957","29.966348","https://www.google.com/maps/place/?q=place_id:ChIJA2HMmRhPyxQRtYBgVeVLuIY",""
"ChIJwyh3AOFPyxQRvDgncptT_Rw","Özel Kocaeli Arma Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Yenişehir, Dönmez Sk. No:29, 41050 İzmit/Kocaeli, Türkiye","","Kocaeli","41050","Türkiye","(0262) 311 00 03","","https://maps.google.com/?cid=2088917729269987516","40.764756","29.9657274","https://www.google.com/maps/place/?q=place_id:ChIJwyh3AOFPyxQRvDgncptT_Rw",""
"ChIJ3Q8muvpPyxQRsFE2VtWjbkM","Kocaeli Ortodonti Uzmanı Prof.Dr. Ali İhya Karaman","Dentist","Dentist","Yenişehir Mah, Yenişehir, Altıntaş Sk. Kat:2 no:60, 41110 İzmit/Kocaeli, Türkiye","","Kocaeli","41110","Türkiye","0553 743 33 74","","https://maps.google.com/?cid=4859001184649105840","40.76449849999999","29.9635544","https://www.google.com/maps/place/?q=place_id:ChIJ3Q8muvpPyxQRsFE2VtWjbkM",""
"ChIJo4V0-hCduRQRHFaxHhbCKjw","Diş Hekimi Furkan Emgener","Dentist","Dentist","Yarhasanlar, Konuk Cd. No:73 D:1, 45020 Şehzadeler/Manisa, Türkiye","","Manisa","45020","Türkiye","0552 653 66 97","","https://manisadisklinigi.com/","38.6147445","27.4273471","https://www.google.com/maps/place/?q=place_id:ChIJo4V0-hCduRQRHFaxHhbCKjw",""
"ChIJS9DWTL15iEARnQfGElcbGio","Diş Hekimi Mert Can KURT","Dentist","Dentist","Yenimahalle, Atakent Blv. 91/3, 55200 Atakum/Samsun, Türkiye","","Samsun","55200","Türkiye","0554 665 73 49","","https://holydent.com/","41.34216139999999","36.2427558","https://www.google.com/maps/place/?q=place_id:ChIJS9DWTL15iEARnQfGElcbGio",""
"ChIJiRgwnN6F0BQRlpWOntpiDB4","Belis Dent Ağız ve Diş Sağlığı Polikliniği (Konya İmplant, Konya Özel Diş Hekimi, Konya Nöbetçi Diş, Gece Açık Dişçi)","Dentist","Dentist","Kılınçarslan, Emindede Sk. No:19/C, 42080 Selçuklu/Konya, Türkiye","","Konya","42080","Türkiye","0505 802 02 17","","https://www.doktortakvimi.com/gozde-yilmaz-2/dis-hekimi/konya?utm_source=google&utm_medium=gmb&utm_campaign=275543&utm_content=post_book_now","37.8840598","32.4719558","https://www.google.com/maps/place/?q=place_id:ChIJiRgwnN6F0BQRlpWOntpiDB4",""
"ChIJjX0NRlATKxURU1g4nQnn7uY","LABORDENT AĞIZ ve DİŞ SAĞLIĞI MERKEZİ","Dentist","Dentist","Alpaslan, Bahar Cd. Yakamoz Apt No:21/A, 38030 Melikgazi/Kayseri, Türkiye","","Kayseri","38030","Türkiye","0532 175 06 38","","http://labordents.com/","38.7282112","35.5134274","https://www.google.com/maps/place/?q=place_id:ChIJjX0NRlATKxURU1g4nQnn7uY",""
"ChIJYyGwoLQhY0AR4dUNsKMuMrI","Ordu İl Sağlık Müdürlüğü","Dentist","Dentist","Bucak, Bekir Sıtkı Pamuk Cd. No:39, 52200 Altınordu/Ordu, Türkiye","","Ordu","52200","Türkiye","(0452) 666 25 01","ordu@saglik.gov.tr","https://orduism.saglik.gov.tr/","40.97820770000001","37.8808453","https://www.google.com/maps/place/?q=place_id:ChIJYyGwoLQhY0AR4dUNsKMuMrI",""
"ChIJl9Z1cq9HyxQRZljhOmrbmw0","Muhammet Feyza Diş Hekimi Muayenehanesi","Dentist","Dentist","Yeni, İnkılap Cd. no:86, 41100 İzmit/Kocaeli, Türkiye","","Kocaeli","41100","Türkiye","0543 133 20 20","","http://www.instagram.com/mfklinik","40.765292","29.880317","https://www.google.com/maps/place/?q=place_id:ChIJl9Z1cq9HyxQRZljhOmrbmw0",""
"ChIJv2IwVGqcuRQRITjxC2i9rdA","Dr. Sevinc Ismiler","Dentist","Dentist","Mimar Sinan, Sarıyer Cd. No:3 Kat 1 Daire 1, 45010 Şehzadeler/Manisa, Türkiye","","Manisa","45010","Türkiye","0552 805 04 36","","https://maps.google.com/?cid=15036882985434560545","38.6128135","27.4256687","https://www.google.com/maps/place/?q=place_id:ChIJv2IwVGqcuRQRITjxC2i9rdA",""
"ChIJ68RzSPC1xRQRx2Cc040b2R0","Diş Hekimi Yavuzhan Süllü","Dentist","Dentist","Yedişehitler, 108. Cd. No:85, 32000 Merkez/Isparta, Türkiye","","Isparta","32000","Türkiye","0850 474 1745","","https://www.doktorsitesi.com/yavuzhan-sullu/dis-hekimi/isparta","37.7739939","30.5395707","https://www.google.com/maps/place/?q=place_id:ChIJ68RzSPC1xRQRx2Cc040b2R0",""
"ChIJlyKcUZUTKxURRmLBGLZWgm0","Kayseri Diş Hekimi Miray Dönmezbaba","Dentist","Dentist","System Hospital yanı, Gevhernesibe, Gök Gç. Erdem Plaza Kat:7, 38010 Kocasinan/Kayseri, Türkiye","","Kayseri","38010","Türkiye","0501 352 20 21","","https://maps.google.com/?cid=7890964837205893702","38.7257868","35.4810172","https://www.google.com/maps/place/?q=place_id:ChIJlyKcUZUTKxURRmLBGLZWgm0",""
